from,to,value
E02000050,E02004335,1
E02000118,E02004332,1
E02000386,E02004332,2
E02000480,E02004334,1
E02000523,E02004331,1
E02000831,E02004339,1
E02000890,E02004332,1
E02001102,E02004335,2
E02001141,E02004333,1
E02001141,E02004337,2
E02001186,E02004339,1
E02001192,E02004337,1
E02001201,E02004337,2
E02001351,E02004332,1
E02001386,E02004333,1
E02001394,E02004339,1
E02001415,E02004338,1
E02001427,E02004337,1
E02001473,E02004338,2
E02001543,E02004332,1
E02001556,E02004331,1
E02001564,E02004331,1
E02001570,E02004339,1
E02001578,E02004339,1
E02001579,E02004339,1
E02001581,E02004332,1
E02001616,E02004335,1
E02001646,E02004332,1
E02001674,E02004333,1
E02001680,E02004335,1
E02001682,E02004335,1
E02001682,E02004336,3
E02001682,E02004338,1
E02001682,E02004339,1
E02001683,E02004335,1
E02001683,E02004338,1
E02001683,E02004339,2
E02001684,E02004331,3
E02001684,E02004335,1
E02001685,E02004333,1
E02001685,E02004335,1
E02001685,E02004336,1
E02001686,E02004332,1
E02001686,E02004333,1
E02001686,E02004335,1
E02001686,E02004337,1
E02001688,E02004335,1
E02001688,E02004339,2
E02001689,E02004331,1
E02001689,E02004333,2
E02001690,E02004339,1
E02001691,E02004332,2
E02001691,E02004335,1
E02001691,E02004339,3
E02001692,E02004334,1
E02001692,E02004336,1
E02001692,E02004338,1
E02001693,E02004331,1
E02001693,E02004333,1
E02001693,E02004337,3
E02001694,E02004335,1
E02001694,E02004339,1
E02001695,E02004338,1
E02001696,E02004334,1
E02001696,E02004335,1
E02001696,E02004337,1
E02001696,E02004338,1
E02001697,E02004332,2
E02001697,E02004335,1
E02001697,E02004337,3
E02001697,E02004339,1
E02001698,E02004333,3
E02001698,E02004335,3
E02001698,E02004337,1
E02001698,E02004338,1
E02001699,E02004334,1
E02001699,E02004337,1
E02001700,E02004331,1
E02001700,E02004332,1
E02001700,E02004333,1
E02001700,E02004335,1
E02001700,E02004336,1
E02001700,E02004339,1
E02001701,E02004333,1
E02001701,E02004336,1
E02001702,E02004334,1
E02001703,E02004335,3
E02001703,E02004336,1
E02001704,E02004335,1
E02001705,E02004332,1
E02001705,E02004333,3
E02001705,E02004335,2
E02001705,E02004336,3
E02001705,E02004339,1
E02001706,E02004332,2
E02001706,E02004333,3
E02001706,E02004334,2
E02001706,E02004335,3
E02001706,E02004338,1
E02001706,E02004339,1
E02001707,E02004332,1
E02001707,E02004333,2
E02001707,E02004334,1
E02001707,E02004335,3
E02001708,E02004335,1
E02001709,E02004335,4
E02001709,E02004338,1
E02001709,E02004339,3
E02001710,E02004337,1
E02001711,E02004335,1
E02001711,E02004338,1
E02001712,E02004330,1
E02001712,E02004333,1
E02001712,E02004335,4
E02001712,E02004339,1
E02001713,E02004330,2
E02001713,E02004335,3
E02001714,E02004335,1
E02001714,E02004336,1
E02001714,E02004339,4
E02001715,E02004332,1
E02001715,E02004335,2
E02001718,E02004335,1
E02001719,E02004339,1
E02001720,E02004335,3
E02001720,E02004338,1
E02001721,E02004331,1
E02001721,E02004333,2
E02001722,E02004334,1
E02001724,E02004333,1
E02001724,E02004335,4
E02001724,E02004336,1
E02001724,E02004337,1
E02001724,E02004338,1
E02001724,E02004339,2
E02001725,E02004335,5
E02001725,E02004336,2
E02001725,E02004339,1
E02001726,E02004335,1
E02001726,E02004338,2
E02001727,E02004335,1
E02001727,E02004338,1
E02001728,E02004335,1
E02001728,E02004336,2
E02001729,E02004335,6
E02001729,E02004336,1
E02001729,E02004337,2
E02001730,E02004330,1
E02001730,E02004335,1
E02001730,E02004339,1
E02001731,E02004333,1
E02001731,E02004335,3
E02001731,E02004336,2
E02001732,E02004338,1
E02001733,E02004335,1
E02001733,E02004339,1
E02001734,E02004335,1
E02001734,E02004339,1
E02001735,E02004335,1
E02001735,E02004339,1
E02001736,E02004333,1
E02001736,E02004335,1
E02001736,E02004336,1
E02001738,E02004333,1
E02001738,E02004335,1
E02001739,E02004332,1
E02001739,E02004337,1
E02001740,E02004333,1
E02001740,E02004335,1
E02001740,E02004339,1
E02001741,E02004339,3
E02001742,E02004335,1
E02001742,E02004337,1
E02001742,E02004339,2
E02001743,E02004339,1
E02001744,E02004332,1
E02001744,E02004333,1
E02001744,E02004334,1
E02001744,E02004338,1
E02001745,E02004333,2
E02001745,E02004335,1
E02001746,E02004335,1
E02001746,E02004338,1
E02001746,E02004339,1
E02001747,E02004335,1
E02001751,E02004337,1
E02001751,E02004338,1
E02001752,E02004335,2
E02001752,E02004339,3
E02001754,E02004332,1
E02001755,E02004333,1
E02001756,E02004335,2
E02001756,E02004339,1
E02001757,E02004335,2
E02001757,E02004338,1
E02001758,E02004333,2
E02001758,E02004338,1
E02001759,E02004336,1
E02001760,E02004332,2
E02001760,E02004338,1
E02001761,E02004338,1
E02001762,E02004335,1
E02001762,E02004338,1
E02001763,E02004331,2
E02001764,E02004331,2
E02001765,E02004332,3
E02001765,E02004336,1
E02001766,E02004330,1
E02001766,E02004333,1
E02001767,E02004335,1
E02001767,E02004338,3
E02001768,E02004333,1
E02001768,E02004335,1
E02001769,E02004334,1
E02001770,E02004335,2
E02001770,E02004338,2
E02001770,E02004339,1
E02001771,E02004333,1
E02001771,E02004337,1
E02001772,E02004335,1
E02001773,E02004330,1
E02001773,E02004331,1
E02001773,E02004339,4
E02001774,E02004331,2
E02001774,E02004333,2
E02001774,E02004335,1
E02001774,E02004337,1
E02001775,E02004331,1
E02001775,E02004335,1
E02001776,E02004330,2
E02001776,E02004333,1
E02001776,E02004335,2
E02001776,E02004339,1
E02001777,E02004330,2
E02001777,E02004332,1
E02001777,E02004338,1
E02001778,E02004339,2
E02001779,E02004337,1
E02001780,E02004332,1
E02001780,E02004335,1
E02001781,E02004334,1
E02001781,E02004337,1
E02001782,E02004333,1
E02001782,E02004335,4
E02001782,E02004337,2
E02001782,E02004339,2
E02001783,E02004330,1
E02001783,E02004336,2
E02001784,E02004331,1
E02001784,E02004334,1
E02001784,E02004335,1
E02001784,E02004338,1
E02001784,E02004339,1
E02001785,E02004332,2
E02001785,E02004335,3
E02001785,E02004338,1
E02001786,E02004331,1
E02001786,E02004335,1
E02001786,E02004336,1
E02001786,E02004339,1
E02001787,E02004335,2
E02001788,E02004338,1
E02001789,E02004330,2
E02001789,E02004331,1
E02001789,E02004332,2
E02001789,E02004336,1
E02001789,E02004337,1
E02001789,E02004339,1
E02001790,E02004331,2
E02001790,E02004332,1
E02001790,E02004335,1
E02001791,E02004332,1
E02001791,E02004337,1
E02001792,E02004338,1
E02001793,E02004335,3
E02001793,E02004338,1
E02001794,E02004330,1
E02001794,E02004331,2
E02001794,E02004335,2
E02001795,E02004332,2
E02001795,E02004333,1
E02001795,E02004337,1
E02001795,E02004339,1
E02001796,E02004338,2
E02001796,E02004339,1
E02001797,E02004332,1
E02001797,E02004333,1
E02001797,E02004335,6
E02001797,E02004337,1
E02001797,E02004338,12
E02001798,E02004330,1
E02001798,E02004333,4
E02001798,E02004335,3
E02001798,E02004337,2
E02001798,E02004339,1
E02001799,E02004331,1
E02001799,E02004332,1
E02001799,E02004335,2
E02001799,E02004336,3
E02001800,E02004330,1
E02001800,E02004331,1
E02001800,E02004332,1
E02001800,E02004333,1
E02001800,E02004335,1
E02001800,E02004338,1
E02001800,E02004339,2
E02001801,E02004334,1
E02001801,E02004335,1
E02001801,E02004337,2
E02001801,E02004339,3
E02001802,E02004332,1
E02001802,E02004335,2
E02001803,E02004330,1
E02001803,E02004331,3
E02001803,E02004332,2
E02001803,E02004334,1
E02001803,E02004335,2
E02001803,E02004336,1
E02001803,E02004339,1
E02001804,E02004335,3
E02001804,E02004337,1
E02001805,E02004330,1
E02001805,E02004331,1
E02001805,E02004332,1
E02001805,E02004334,1
E02001805,E02004335,1
E02001806,E02004331,1
E02001806,E02004332,2
E02001806,E02004333,1
E02001806,E02004335,2
E02001806,E02004337,3
E02001807,E02004332,2
E02001807,E02004333,1
E02001807,E02004335,2
E02001807,E02004339,2
E02001808,E02004330,3
E02001808,E02004332,2
E02001808,E02004333,2
E02001808,E02004338,1
E02001808,E02004339,3
E02001809,E02004334,1
E02001809,E02004335,1
E02001809,E02004338,4
E02001810,E02004332,3
E02001810,E02004333,2
E02001810,E02004334,1
E02001810,E02004335,1
E02001810,E02004336,1
E02001810,E02004337,1
E02001810,E02004339,3
E02001811,E02004331,1
E02001811,E02004332,1
E02001811,E02004333,2
E02001811,E02004335,1
E02001812,E02004330,3
E02001812,E02004331,1
E02001812,E02004332,2
E02001812,E02004333,1
E02001812,E02004335,6
E02001812,E02004338,1
E02001812,E02004339,2
E02001813,E02004331,1
E02001813,E02004332,1
E02001813,E02004337,1
E02001814,E02004330,2
E02001814,E02004332,2
E02001814,E02004333,2
E02001814,E02004334,1
E02001814,E02004335,1
E02001814,E02004336,1
E02001814,E02004338,1
E02001814,E02004339,2
E02001815,E02004330,2
E02001815,E02004331,2
E02001815,E02004334,4
E02001815,E02004335,6
E02001815,E02004336,3
E02001815,E02004337,6
E02001815,E02004338,2
E02001815,E02004339,2
E02001816,E02004332,3
E02001816,E02004339,1
E02001817,E02004330,2
E02001817,E02004331,3
E02001817,E02004333,3
E02001817,E02004335,1
E02001817,E02004337,1
E02001818,E02004331,4
E02001818,E02004332,2
E02001818,E02004333,2
E02001818,E02004334,2
E02001818,E02004335,4
E02001818,E02004337,2
E02001819,E02004330,2
E02001819,E02004331,3
E02001819,E02004332,6
E02001819,E02004333,2
E02001819,E02004335,2
E02001819,E02004336,1
E02001819,E02004337,1
E02001819,E02004339,1
E02001820,E02004330,1
E02001820,E02004332,2
E02001820,E02004335,1
E02001820,E02004336,6
E02001820,E02004337,2
E02001820,E02004339,2
E02001821,E02004333,3
E02001821,E02004334,1
E02001821,E02004335,3
E02001821,E02004336,1
E02001821,E02004337,2
E02001821,E02004338,1
E02001822,E02004330,2
E02001822,E02004331,3
E02001822,E02004332,2
E02001822,E02004333,3
E02001822,E02004334,1
E02001822,E02004335,4
E02001822,E02004336,3
E02001822,E02004337,3
E02001822,E02004338,1
E02001822,E02004339,4
E02001823,E02004330,1
E02001823,E02004331,2
E02001823,E02004332,2
E02001823,E02004333,1
E02001823,E02004334,1
E02001823,E02004335,2
E02001823,E02004336,1
E02001823,E02004337,1
E02001823,E02004338,1
E02001823,E02004339,3
E02001824,E02004330,1
E02001824,E02004331,2
E02001824,E02004332,4
E02001824,E02004333,1
E02001824,E02004334,1
E02001824,E02004335,4
E02001824,E02004336,2
E02001824,E02004337,1
E02001824,E02004338,2
E02001824,E02004339,1
E02001825,E02004330,2
E02001825,E02004331,4
E02001825,E02004332,2
E02001825,E02004334,1
E02001825,E02004335,5
E02001825,E02004336,4
E02001825,E02004338,2
E02001825,E02004339,4
E02001826,E02004330,2
E02001826,E02004331,7
E02001826,E02004332,2
E02001826,E02004333,4
E02001826,E02004334,1
E02001826,E02004335,6
E02001826,E02004336,3
E02001826,E02004337,1
E02001826,E02004338,3
E02001826,E02004339,3
E02001931,E02004335,1
E02001973,E02004336,1
E02001977,E02004338,1
E02001985,E02004335,1
E02002165,E02004339,2
E02002196,E02004335,1
E02002197,E02004335,1
E02002202,E02004332,1
E02002205,E02004333,1
E02002207,E02004332,2
E02002220,E02004332,1
E02002231,E02004332,1
E02002246,E02004335,1
E02002308,E02004334,1
E02002321,E02004339,2
E02002330,E02004335,1
E02002331,E02004339,1
E02002335,E02004331,1
E02002335,E02004335,1
E02002338,E02004332,1
E02002357,E02004332,1
E02002358,E02004339,1
E02002359,E02004335,1
E02002377,E02004336,1
E02002398,E02004339,1
E02002403,E02004335,2
E02002441,E02004333,2
E02002444,E02004338,2
E02002446,E02004339,1
E02002449,E02004332,1
E02002473,E02004337,1
E02002475,E02004337,1
E02002483,E02004330,12
E02002483,E02004331,8
E02002483,E02004332,8
E02002483,E02004333,3
E02002483,E02004334,11
E02002483,E02004335,5
E02002483,E02004338,1
E02002483,E02004339,8
E02002484,E02004330,12
E02002484,E02004331,4
E02002484,E02004332,8
E02002484,E02004334,2
E02002484,E02004335,4
E02002484,E02004338,1
E02002484,E02004339,6
E02002485,E02004330,2
E02002485,E02004331,3
E02002485,E02004332,10
E02002485,E02004334,1
E02002485,E02004335,3
E02002485,E02004336,1
E02002485,E02004337,1
E02002485,E02004338,1
E02002485,E02004339,1
E02002487,E02004330,7
E02002487,E02004331,4
E02002487,E02004332,4
E02002487,E02004333,1
E02002487,E02004334,1
E02002487,E02004335,1
E02002487,E02004339,4
E02002488,E02004330,7
E02002488,E02004331,2
E02002488,E02004332,5
E02002488,E02004333,1
E02002488,E02004334,2
E02002488,E02004335,2
E02002488,E02004336,1
E02002488,E02004338,1
E02002488,E02004339,3
E02002489,E02004330,4
E02002489,E02004331,3
E02002489,E02004332,4
E02002489,E02004334,4
E02002489,E02004336,2
E02002489,E02004338,1
E02002489,E02004339,2
E02002490,E02004330,6
E02002490,E02004331,2
E02002490,E02004332,8
E02002490,E02004336,1
E02002490,E02004337,1
E02002490,E02004339,5
E02002491,E02004330,5
E02002491,E02004331,2
E02002491,E02004332,3
E02002492,E02004330,5
E02002492,E02004332,1
E02002492,E02004333,1
E02002492,E02004334,2
E02002492,E02004338,1
E02002492,E02004339,5
E02002493,E02004330,9
E02002493,E02004332,3
E02002493,E02004334,2
