areacd,areanm,parentcd,xmin,ymin,xmax,ymax
E02000401,Roundway,E09000014,-0.099,51.598,-0.083,51.609
E02000402,Tottenham Bruce Castle Park,E09000014,-0.089,51.598,-0.072,51.609
E02000403,Wood Green North,E09000014,-0.119,51.597,-0.097,51.608
E02000404,Scotch Estate,E09000014,-0.109,51.598,-0.091,51.605
E02000405,Alexandra Park,E09000014,-0.146,51.588,-0.116,51.605
E02000406,Noel Park,E09000014,-0.108,51.592,-0.093,51.6
E02000407,Bruce Grove North,E09000014,-0.079,51.589,-0.068,51.599
E02000408,Tottenham North West,E09000014,-0.07,51.589,-0.06,51.601
E02000409,Lordship Lane & Broadwater Farm,E09000014,-0.098,51.587,-0.079,51.598
E02000410,Muswell Hill North,E09000014,-0.156,51.591,-0.133,51.6
E02000411,Tottenham Lea Valley,E09000014,-0.067,51.582,-0.048,51.602
E02000412,Wood Green South,E09000014,-0.12,51.588,-0.101,51.598
E02000413,Fortis Green & Coldfall,E09000014,-0.162,51.585,-0.143,51.605
E02000414,Bruce Grove South,E09000014,-0.086,51.588,-0.071,51.594
E02000415,Downhills Park,E09000014,-0.103,51.586,-0.087,51.595
E02000416,Hornsey East,E09000014,-0.127,51.582,-0.111,51.593
E02000417,Muswell Hill South,E09000014,-0.151,51.58,-0.132,51.593
E02000418,Hornsey West,E09000014,-0.139,51.581,-0.121,51.591
E02000419,Harringay Ladder North,E09000014,-0.113,51.579,-0.098,51.59
E02000420,Tottenham Green West,E09000014,-0.089,51.581,-0.071,51.59
E02000421,Tottenham Green East,E09000014,-0.077,51.58,-0.06,51.59
E02000422,West Green & St Ann's,E09000014,-0.095,51.579,-0.075,51.587
E02000423,Harringay East,E09000014,-0.1,51.577,-0.086,51.587
E02000424,Hornsey Vale,E09000014,-0.124,51.576,-0.106,51.586
E02000425,South Tottenham,E09000014,-0.076,51.575,-0.06,51.584
E02000426,Highgate Wood,E09000014,-0.171,51.571,-0.138,51.587
E02000427,Harringay Ladder South,E09000014,-0.11,51.565,-0.092,51.584
E02000428,Harringay Warehouse District & Vartry,E09000014,-0.097,51.574,-0.075,51.58
E02000429,Crouch End West,E09000014,-0.146,51.573,-0.124,51.584
E02000430,Crouch End East,E09000014,-0.127,51.571,-0.11,51.582
E02000431,Highgate East,E09000014,-0.15,51.569,-0.133,51.578
E02000432,Stroud Green,E09000014,-0.115,51.566,-0.105,51.579
E02000433,Stanmore Park,E09000015,-0.343,51.612,-0.289,51.641
E02000434,Canons Park,E09000015,-0.305,51.603,-0.279,51.621
E02000435,Stanmore Uxbridge Road,E09000015,-0.337,51.605,-0.305,51.619
E02000436,Hatch End North,E09000015,-0.39,51.605,-0.334,51.631
E02000437,Harrow Weald,E09000015,-0.352,51.599,-0.326,51.616
E02000438,Hatch End South,E09000015,-0.388,51.6,-0.348,51.614
E02000439,Edgware West,E09000015,-0.292,51.599,-0.267,51.611
E02000440,Belmont,E09000015,-0.328,51.598,-0.299,51.613
E02000441,Pinner Green,E09000015,-0.404,51.595,-0.382,51.616
E02000442,Queensbury East,E09000015,-0.301,51.595,-0.268,51.607
E02000443,Wealdstone North,E09000015,-0.35,51.594,-0.329,51.604
E02000444,Queensbury West,E09000015,-0.313,51.593,-0.287,51.605
E02000445,Wealdstone South,E09000015,-0.343,51.589,-0.32,51.604
E02000447,Headstone Lane,E09000015,-0.373,51.587,-0.345,51.607
E02000448,Pinner Central,E09000015,-0.398,51.586,-0.37,51.604
E02000449,Kenton East,E09000015,-0.306,51.585,-0.282,51.595
E02000451,North Harrow,E09000015,-0.376,51.578,-0.358,51.601
E02000452,Greenhill North,E09000015,-0.349,51.579,-0.326,51.598
E02000453,Pinner Road,E09000015,-0.363,51.58,-0.342,51.591
E02000454,Pinner South,E09000015,-0.394,51.571,-0.373,51.593
E02000455,Greenhill South,E09000015,-0.344,51.574,-0.317,51.589
E02000456,West Harrow,E09000015,-0.368,51.574,-0.342,51.585
E02000457,Rayners Lane North,E09000015,-0.38,51.569,-0.356,51.584
E02000459,South Harrow,E09000015,-0.362,51.56,-0.342,51.576
E02000460,Newton Farm,E09000015,-0.379,51.561,-0.359,51.573
E02000461,Harrow-on-the-Hill,E09000015,-0.35,51.557,-0.322,51.578
E02000462,Alexandra Park,E09000015,-0.371,51.555,-0.348,51.565
E02000463,Earlsmead,E09000015,-0.382,51.553,-0.365,51.566
E02000464,Dagnam Park & Noak Hill,E09000016,0.196,51.605,0.254,51.632
E02000465,Petersfield Avenue & Duck Wood,E09000016,0.224,51.596,0.263,51.617
E02000466,Havering-atte-Bower & Chase Cross,E09000016,0.161,51.598,0.21,51.626
E02000467,Harold Hill East,E09000016,0.209,51.597,0.229,51.611
E02000468,Collier Row & Park Farm,E09000016,0.138,51.594,0.174,51.624
E02000469,Harold Hill West,E09000016,0.193,51.593,0.222,51.608
E02000470,Harold Park & Harold Wood,E09000016,0.212,51.577,0.271,51.609
E02000471,Rise Park,E09000016,0.172,51.583,0.196,51.604
E02000472,Romford North,E09000016,0.16,51.582,0.181,51.601
E02000473,Ardleigh Green,E09000016,0.208,51.573,0.251,51.593
E02000474,Romford North West,E09000016,0.148,51.576,0.177,51.598
E02000475,Gidea Park,E09000016,0.187,51.574,0.22,51.595
E02000476,Central Romford,E09000016,0.169,51.572,0.195,51.588
E02000477,Romford East,E09000016,0.192,51.563,0.22,51.583
E02000478,Emerson Park,E09000016,0.218,51.563,0.25,51.581
E02000479,Romford South,E09000016,0.179,51.561,0.201,51.578
E02000480,Rush Green,E09000016,0.147,51.562,0.187,51.581
E02000481,Cranham East,E09000016,0.254,51.535,0.334,51.59
E02000482,Upminster North & Cranham West,E09000016,0.243,51.554,0.269,51.579
E02000483,Hornchurch,E09000016,0.204,51.555,0.232,51.57
E02000484,Hylands,E09000016,0.183,51.553,0.211,51.569
E02000485,Upminster Bridge,E09000016,0.225,51.549,0.253,51.569
E02000486,Elm Park East,E09000016,0.197,51.546,0.222,51.56
E02000487,Upminster South & Corbets Tey,E09000016,0.216,51.518,0.296,51.557
E02000488,Hacton,E09000016,0.2,51.535,0.227,51.557
E02000489,Elm Park West,E09000016,0.174,51.53,0.215,51.556
E02000490,South Hornchurch,E09000016,0.182,51.525,0.209,51.546
E02000491,Hornchurch Marshes,E09000016,0.159,51.505,0.201,51.537
E02000492,Rainham East & Wennington,E09000016,0.176,51.488,0.245,51.538
E02000493,Rainham West,E09000016,0.187,51.508,0.213,51.524
E02000494,Ducks Hill,E09000017,-0.463,51.591,-0.402,51.62
E02000495,Northwood,E09000017,-0.438,51.595,-0.4,51.614
E02000496,Harefield,E09000017,-0.501,51.571,-0.441,51.632
E02000497,Northwood Hills,E09000017,-0.426,51.579,-0.395,51.599
E02000498,West Ruislip North,E09000017,-0.454,51.572,-0.426,51.597
E02000499,Eastcote,E09000017,-0.407,51.57,-0.386,51.59
E02000500,Ruislip,E09000017,-0.436,51.569,-0.407,51.594
E02000501,Ruislip Manor,E09000017,-0.412,51.56,-0.386,51.579
E02000502,West Ruislip South,E09000017,-0.448,51.548,-0.409,51.574
E02000503,Ruislip Gardens,E09000017,-0.416,51.552,-0.396,51.572
E02000504,Ickenham,E09000017,-0.47,51.551,-0.433,51.575
E02000506,Uxbridge Common & Swakeleys,E09000017,-0.489,51.54,-0.444,51.578
E02000507,Hillingdon North East,E09000017,-0.45,51.537,-0.411,51.554
E02000508,Uxbridge Central & Brunel,E09000017,-0.485,51.528,-0.455,51.555
E02000509,Uxbridge West,E09000017,-0.495,51.527,-0.476,51.551
E02000510,Hillingdon South,E09000017,-0.472,51.522,-0.444,51.542
E02000511,Charville,E09000017,-0.442,51.524,-0.412,51.542
E02000512,Hillingdon Heath,E09000017,-0.456,51.523,-0.43,51.54
E02000513,Yeading North,E09000017,-0.419,51.522,-0.384,51.534
E02000514,Yeading West,E09000017,-0.428,51.518,-0.399,51.53
E02000515,Yiewsley West,E09000017,-0.492,51.51,-0.466,51.533
E02000516,Yeading Brookside,E09000017,-0.401,51.513,-0.376,51.531
E02000517,Hayes End,E09000017,-0.451,51.508,-0.424,51.526
E02000518,Yiewsley East,E09000017,-0.475,51.507,-0.444,51.527
E02000519,Hayes Town North,E09000017,-0.424,51.508,-0.391,51.525
E02000520,Hayes Town & Lake Farm,E09000017,-0.451,51.5,-0.393,51.523
E02000521,West Drayton East,E09000017,-0.468,51.495,-0.43,51.509
E02000522,West Drayton West,E09000017,-0.486,51.494,-0.463,51.51
E02000523,Hayes South,E09000017,-0.441,51.492,-0.409,51.506
E02000524,"Heathrow, Hardmonsworth & Sipson",E09000017,-0.51,51.453,-0.422,51.507
E02000525,Harlington & Cranford Cross,E09000017,-0.444,51.467,-0.411,51.499
E02000526,Chiswick North East,E09000018,-0.259,51.484,-0.244,51.501
E02000528,Brentford East,E09000018,-0.314,51.479,-0.282,51.502
E02000529,Heston North,E09000018,-0.389,51.481,-0.366,51.497
E02000530,North Hyde & North Cranford,E09000018,-0.412,51.48,-0.381,51.5
E02000531,Brentford Central,E09000018,-0.331,51.472,-0.3,51.496
E02000532,Chiswick South East,E09000018,-0.273,51.471,-0.244,51.492
E02000533,Chiswick South West,E09000018,-0.288,51.474,-0.264,51.491
E02000534,Brentford West & Osterley Park,E09000018,-0.367,51.475,-0.314,51.499
E02000535,Heston West,E09000018,-0.404,51.473,-0.378,51.489
E02000536,Heston Central & Lampton West,E09000018,-0.389,51.471,-0.361,51.486
E02000537,Osterley & Lampton East,E09000018,-0.368,51.47,-0.343,51.488
E02000538,Cranford,E09000018,-0.417,51.459,-0.393,51.492
E02000539,Syon Green,E09000018,-0.341,51.464,-0.319,51.482
E02000540,Spring Grove,E09000018,-0.362,51.464,-0.334,51.478
E02000541,Hounslow Meadows,E09000018,-0.405,51.463,-0.381,51.477
E02000542,Hounslow West,E09000018,-0.388,51.462,-0.366,51.476
E02000543,Hounslow High Street,E09000018,-0.373,51.457,-0.356,51.476
E02000544,Hounslow East,E09000018,-0.362,51.457,-0.34,51.47
E02000545,Isleworth & Ivybridge,E09000018,-0.341,51.455,-0.319,51.474
E02000546,Hounslow Heath,E09000018,-0.401,51.449,-0.367,51.469
E02000547,North Feltham & Hatton,E09000018,-0.437,51.448,-0.401,51.47
E02000548,Bedfont,E09000018,-0.461,51.438,-0.422,51.457
E02000549,Feltham East,E09000018,-0.414,51.44,-0.384,51.459
E02000550,Feltham Central,E09000018,-0.425,51.438,-0.409,51.451
E02000551,Hanworth North,E09000018,-0.412,51.432,-0.367,51.446
E02000552,Lower Feltham,E09000018,-0.448,51.429,-0.404,51.447
E02000553,Hanworth South,E09000018,-0.419,51.421,-0.379,51.438
E02000554,Highcroft & Holly Park,E09000019,-0.13,51.564,-0.115,51.576
E02000555,Archway East,E09000019,-0.138,51.564,-0.123,51.574
E02000556,Tollington,E09000019,-0.129,51.561,-0.106,51.572
E02000557,Archway West,E09000019,-0.142,51.557,-0.126,51.571
E02000558,Finsbury Park West,E09000019,-0.119,51.554,-0.105,51.566
E02000559,Gillespie Road,E09000019,-0.109,51.555,-0.093,51.565
E02000560,Holloway Nag's Head,E09000019,-0.124,51.553,-0.11,51.563
E02000561,Tufnell Park East,E09000019,-0.138,51.554,-0.122,51.562
E02000562,Highbury,E09000019,-0.104,51.547,-0.09,51.56
E02000563,Hilldrop,E09000019,-0.136,51.548,-0.119,51.559
E02000564,Lower Holloway,E09000019,-0.124,51.547,-0.105,51.558
E02000565,Newington Green,E09000019,-0.095,51.546,-0.076,51.554
E02000566,Highbury Fields,E09000019,-0.113,51.544,-0.098,51.556
E02000567,Canonbury East & Mildmay Park,E09000019,-0.099,51.537,-0.083,51.552
E02000568,Caledonian Road,E09000019,-0.129,51.538,-0.111,51.551
E02000569,Islington North & Canonbury West,E09000019,-0.108,51.537,-0.088,51.547
E02000570,Barnsbury East,E09000019,-0.118,51.536,-0.1,51.545
E02000571,Islington East & Arlington,E09000019,-0.1,51.533,-0.087,51.543
E02000572,Barnsbury West,E09000019,-0.123,51.531,-0.109,51.542
E02000573,Angel,E09000019,-0.111,51.529,-0.095,51.54
E02000574,Pentonville,E09000019,-0.123,51.526,-0.104,51.536
E02000575,Clerkenwell,E09000019,-0.114,51.519,-0.095,51.532
E02000576,Old Street & St Luke's,E09000019,-0.104,51.519,-0.084,51.53
E02000577,Golborne & Swinbrook,E09000020,-0.229,51.519,-0.201,51.53
E02000578,Ladbroke Grove,E09000020,-0.228,51.519,-0.212,51.526
E02000579,North Kensington,E09000020,-0.228,51.512,-0.21,51.523
E02000580,Portobello,E09000020,-0.213,51.513,-0.199,51.522
E02000581,Notting Dale,E09000020,-0.22,51.507,-0.209,51.517
E02000582,Notting Hill Gate,E09000020,-0.206,51.508,-0.192,51.515
E02000583,Notting Hill West,E09000020,-0.218,51.505,-0.202,51.517
E02000584,Notting Hill South,E09000020,-0.204,51.501,-0.184,51.51
E02000585,Holland Park,E09000020,-0.217,51.496,-0.2,51.508
E02000586,Queen's Gate,E09000020,-0.193,51.495,-0.179,51.502
E02000587,Kensington Abingdon,E09000020,-0.203,51.494,-0.191,51.503
E02000588,Hans Town,E09000020,-0.174,51.491,-0.155,51.502
E02000589,Kensington Gardens,E09000020,-0.195,51.491,-0.183,51.498
E02000590,Brompton,E09000020,-0.177,51.489,-0.161,51.497
E02000591,Earl's Court,E09000020,-0.207,51.489,-0.192,51.498
E02000592,South Kensington,E09000020,-0.187,51.489,-0.171,51.498
E02000593,West Brompton,E09000020,-0.2,51.485,-0.182,51.493
E02000594,Chelsea Manor & Royal Hospital,E09000020,-0.17,51.483,-0.15,51.493
E02000595,Chelsea Riverside East,E09000020,-0.181,51.482,-0.165,51.492
E02000596,Fulham Road,E09000020,-0.193,51.481,-0.176,51.491
E02000597,Chelsea Riverside West,E09000020,-0.188,51.477,-0.171,51.484
E02000598,Tudor Drive,E09000021,-0.314,51.419,-0.287,51.432
E02000599,Kingston Vale & Coombe Hill,E09000021,-0.28,51.409,-0.247,51.437
E02000600,Kingston Hill,E09000021,-0.295,51.411,-0.27,51.423
E02000601,Kingston North,E09000021,-0.308,51.413,-0.289,51.423
E02000602,Kingston East & Norbiton West,E09000021,-0.304,51.402,-0.281,51.413
E02000603,Norbiton East,E09000021,-0.288,51.398,-0.267,51.414
E02000604,New Malden East,E09000021,-0.265,51.395,-0.245,51.412
E02000605,New Malden West,E09000021,-0.276,51.391,-0.258,51.413
E02000606,Kingston Riverside,E09000021,-0.313,51.394,-0.293,51.414
E02000607,Berrylands North,E09000021,-0.301,51.389,-0.276,51.405
E02000608,Surbiton North,E09000021,-0.318,51.388,-0.292,51.397
E02000609,Malden Manor,E09000021,-0.271,51.383,-0.252,51.399
E02000610,Surbiton South,E09000021,-0.313,51.382,-0.29,51.393
E02000611,Berrylands South,E09000021,-0.292,51.382,-0.268,51.397
E02000612,Motspur Park,E09000021,-0.266,51.379,-0.239,51.397
E02000613,Southborough,E09000021,-0.31,51.374,-0.287,51.388
E02000614,Tolworth,E09000021,-0.299,51.365,-0.261,51.385
E02000615,Hook,E09000021,-0.318,51.364,-0.292,51.378
E02000616,Chessington North,E09000021,-0.308,51.353,-0.284,51.369
E02000617,Chessington South & Malden Rushett,E09000021,-0.331,51.326,-0.293,51.37
E02000619,Lambeth Walk & North Kennington,E09000022,-0.122,51.488,-0.103,51.496
E02000620,Kennington West & Vauxhall North,E09000022,-0.126,51.483,-0.106,51.492
E02000621,Vauxhall South,E09000022,-0.134,51.475,-0.114,51.487
E02000622,Oval,E09000022,-0.12,51.474,-0.1,51.486
E02000623,Stockwell North,E09000022,-0.132,51.472,-0.116,51.482
E02000624,Stockwell East,E09000022,-0.12,51.47,-0.104,51.48
E02000625,Stockwell West,E09000022,-0.14,51.469,-0.119,51.476
E02000626,Loughborough Road,E09000022,-0.112,51.464,-0.096,51.474
E02000627,Stockwell South,E09000022,-0.129,51.463,-0.116,51.474
E02000628,Brixton North,E09000022,-0.119,51.461,-0.103,51.471
E02000629,Clapham North,E09000022,-0.143,51.462,-0.125,51.472
E02000630,Clapham Old Town,E09000022,-0.151,51.461,-0.137,51.471
E02000631,Herne Hill East,E09000022,-0.103,51.454,-0.09,51.472
E02000632,Acre Lane,E09000022,-0.134,51.454,-0.115,51.468
E02000633,Brixton Central,E09000022,-0.125,51.455,-0.106,51.464
E02000634,Clapham Common North,E09000022,-0.143,51.454,-0.125,51.465
E02000635,Poets' Corner & Brockwell Park,E09000022,-0.114,51.446,-0.1,51.467
E02000636,Clapham South,E09000022,-0.15,51.45,-0.132,51.461
E02000637,Brixton Hill East,E09000022,-0.126,51.445,-0.111,51.458
E02000638,Brixton Hill West,E09000022,-0.131,51.444,-0.117,51.456
E02000639,Clapham Park East & Streatham Hill North,E09000022,-0.14,51.442,-0.119,51.455
E02000640,Clapham Park West,E09000022,-0.146,51.442,-0.13,51.454
E02000641,Tulse Hill,E09000022,-0.122,51.439,-0.108,51.453
E02000642,West Dulwich,E09000022,-0.112,51.435,-0.09,51.45
E02000643,Streatham Hill,E09000022,-0.137,51.433,-0.117,51.444
E02000644,Leigham Vale & Royal Circus,E09000022,-0.125,51.431,-0.104,51.441
E02000645,West Norwood East,E09000022,-0.111,51.426,-0.09,51.441
E02000646,Streatham Central,E09000022,-0.14,51.428,-0.12,51.44
E02000647,West Norwood West & Streatham East,E09000022,-0.124,51.423,-0.103,51.433
E02000648,West Norwood South,E09000022,-0.115,51.423,-0.088,51.432
E02000649,Streatham Green,E09000022,-0.139,51.418,-0.119,51.432
E02000650,Gipsy Hill,E09000022,-0.098,51.419,-0.078,51.434
E02000651,Streatham Common,E09000022,-0.136,51.413,-0.113,51.424
E02000652,Streatham Vale,E09000022,-0.148,51.411,-0.127,51.421
E02000653,Silwood & Pepys,E09000023,-0.052,51.484,-0.029,51.493
E02000654,Deptford North,E09000023,-0.044,51.479,-0.023,51.489
E02000655,New Cross Gate,E09000023,-0.054,51.474,-0.037,51.488
E02000657,New Cross South,E09000023,-0.04,51.465,-0.022,51.476
E02000658,Telegraph Hill,E09000023,-0.053,51.466,-0.038,51.478
E02000659,Blackheath West,E09000023,-0.015,51.46,0.003,51.473
E02000660,Brockley East & St Johns,E09000023,-0.038,51.461,-0.017,51.474
E02000661,Blackheath Village,E09000023,-0.004,51.457,0.018,51.474
E02000662,Brockley West,E09000023,-0.049,51.455,-0.038,51.471
E02000663,Loampit & Hilly Fields,E09000023,-0.032,51.457,-0.016,51.468
E02000664,Lewisham Central & Park,E09000023,-0.022,51.451,0.001,51.469
E02000665,Manor House,E09000023,-0.009,51.451,0.018,51.459
E02000666,Ladywell,E09000023,-0.039,51.45,-0.019,51.463
E02000667,Crofton Park,E09000023,-0.043,51.447,-0.026,51.46
E02000668,Lee,E09000023,-0.001,51.445,0.022,51.455
E02000669,Hither Green,E09000023,-0.017,51.445,0.005,51.454
E02000670,Catford East & Mountsfield Park,E09000023,-0.02,51.442,-0.006,51.451
E02000671,Honor Oak,E09000023,-0.052,51.442,-0.033,51.454
E02000672,Catford Bridge,E09000023,-0.034,51.439,-0.017,51.453
E02000673,Forest Hill West,E09000023,-0.065,51.437,-0.046,51.45
E02000674,Corbett Estate,E09000023,-0.011,51.436,0.006,51.445
E02000675,Grove Park & Lee South,E09000023,0.005,51.431,0.029,51.448
E02000676,Forest Hill East,E09000023,-0.053,51.435,-0.033,51.442
E02000677,Culverley Green,E09000023,-0.024,51.433,0.002,51.444
E02000678,Further Green,E09000023,-0.002,51.429,0.019,51.445
E02000679,Perry Vale,E09000023,-0.053,51.429,-0.034,51.441
E02000680,Upper Sydenham,E09000023,-0.073,51.431,-0.053,51.441
E02000681,Bellingham & Perry Hill,E09000023,-0.041,51.428,-0.018,51.444
E02000682,Forster Park & Southend,E09000023,-0.019,51.426,0.007,51.437
E02000683,Chinbrook,E09000023,0.021,51.422,0.039,51.437
E02000685,Sydenham Wells,E09000023,-0.075,51.425,-0.051,51.434
E02000686,Beckenham Hill,E09000023,-0.041,51.414,-0.008,51.431
E02000687,Lower Sydenham,E09000023,-0.061,51.422,-0.04,51.43
E02000689,Wimbledon Park & Durnsford Road,E09000024,-0.212,51.425,-0.182,51.441
E02000690,Wimbledon Common,E09000024,-0.254,51.415,-0.204,51.439
E02000691,Wimbledon Broadway North,E09000024,-0.208,51.419,-0.187,51.432
E02000692,Wimbledon Hill,E09000024,-0.225,51.415,-0.204,51.429
E02000693,Colliers Wood,E09000024,-0.19,51.412,-0.167,51.425
E02000694,South Wimbledon,E09000024,-0.197,51.415,-0.181,51.425
E02000695,Graveney,E09000024,-0.161,51.409,-0.14,51.423
E02000696,Lavender Park,E09000024,-0.179,51.41,-0.158,51.422
E02000697,Wimbledon Broadway South,E09000024,-0.214,51.406,-0.184,51.421
E02000698,Cottenham Park,E09000024,-0.25,51.407,-0.221,51.42
E02000699,Wimbledon Chase,E09000024,-0.224,51.406,-0.206,51.417
E02000700,Merton Church Road & Phipps Bridge,E09000024,-0.193,51.402,-0.171,51.416
E02000701,Mitcham East,E09000024,-0.168,51.402,-0.153,51.418
E02000702,Lonesome,E09000024,-0.159,51.393,-0.14,51.417
E02000703,Merton Park,E09000024,-0.215,51.399,-0.187,51.414
E02000704,Raynes Park,E09000024,-0.247,51.399,-0.212,51.413
E02000705,Rowan Road,E09000024,-0.151,51.397,-0.128,51.413
E02000706,Mitcham West,E09000024,-0.181,51.399,-0.16,51.411
E02000707,Pollards Hill,E09000024,-0.144,51.391,-0.124,51.405
E02000708,West Barnes,E09000024,-0.247,51.389,-0.221,51.404
E02000709,Cannon Hill,E09000024,-0.233,51.391,-0.2,51.404
E02000710,Mitcham South,E09000024,-0.187,51.388,-0.135,51.404
E02000711,Morden Central,E09000024,-0.206,51.389,-0.182,51.406
E02000712,St Helier North,E09000024,-0.217,51.385,-0.179,51.397
E02000713,Lower Morden,E09000024,-0.235,51.38,-0.207,51.394
E02000714,Forest Gate North,E09000025,0.014,51.549,0.032,51.557
E02000715,Little Ilford West,E09000025,0.055,51.547,0.066,51.558
E02000716,Manor Park North,E09000025,0.035,51.546,0.06,51.564
E02000717,Manor Park South,E09000025,0.038,51.546,0.06,51.554
E02000718,Little Ilford East,E09000025,0.051,51.543,0.069,51.556
E02000719,Forest Gate West,E09000025,0.005,51.545,0.025,51.555
E02000720,Forest Gate East,E09000025,0.025,51.543,0.041,51.555
E02000721,Forest Gate South,E09000025,0.02,51.54,0.033,51.55
E02000722,Stratford East,E09000025,0.005,51.54,0.021,51.547
